Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
Zm00001eb370550,1,8,Zm00001e029014,180044285,180046385,180044285
Zm00001eb045950,-1,1,Zm00001e004590,238040129,238042903,238042903
Zm00001eb121720,-1,3,Zm00001e122120,8283297,8284380,8284380
Zm00001eb236750,1,5,Zm00001e014117,129524556,129525041,129524556
Zm00001eb194110,1,4,Zm00001e023857,185442227,185448316,185442227
Zm00001eb219380,-1,5,Zm00001e128715,20178696,20179229,20179229
Zm00001eb140760,1,3,Zm00001e125756,150379316,150397614,150379316
Zm00001eb374700,1,9,Zm00001e036318,14781485,14784123,14781485
Zm00001eb339140,-1,8,Zm00001e139999,28509793,28538957,28538957
Zm00001eb271660,-1,6,Zm00001e030110,90583314,90584409,90584409
Zm00001eb285180,1,6,Zm00001e031385,147324224,147326815,147324224
Zm00001eb117670,1,2,Zm00001e011526,241316310,241317693,241316310
Zm00001eb352000,-1,8,Zm00001e142478,121580216,121580437,121580437
Zm00001eb237720,-1,5,Zm00001e014234,140298491,140326429,140326429
Zm00001eb237720,-1,5,Zm00001e014234,140298491,140326429,140326388
Zm00001eb394220,-1,9,Zm00001e038151,133244399,133270223,133270223
Zm00001eb394220,-1,9,Zm00001e038151,133244399,133270223,133270179
Zm00001eb183650,-1,4,Zm00001e022865,135222782,135223183,135223183
Zm00001eb089510,-1,2,Zm00001e118289,116839602,116840356,116840356
Zm00001eb123250,-1,3,Zm00001e016803,13507366,13509693,13509693
Zm00001eb123250,-1,3,Zm00001e016803,13507366,13509693,13508886
Zm00001eb256150,1,5,Zm00001e015973,218861812,218866990,218861812
Zm00001eb040540,1,1,Zm00001e004037,213574485,213598804,213574499
Zm00001eb040540,1,1,Zm00001e004037,213574485,213598804,213574485
Zm00001eb112690,1,2,Zm00001e011085,227485642,227489400,227485714
Zm00001eb112690,1,2,Zm00001e011085,227485642,227489400,227485642
Zm00001eb305930,1,7,Zm00001e033364,36512298,36522164,36512939
Zm00001eb305930,1,7,Zm00001e033364,36512298,36522164,36512298
Zm00001eb222110,1,5,Zm00001e012718,31798795,31799944,31798795
Zm00001eb211710,-1,5,Zm00001e011751,2658559,2659605,2659605
Zm00001eb045030,1,1,Zm00001e106265,234403815,234404249,234403815
Zm00001eb348180,1,8,Zm00001e026950,99896695,99898739,99896695
Zm00001eb137900,1,3,Zm00001e018309,135890402,135900659,135890402
Zm00001eb386740,1,9,Zm00001e037454,97880904,97885152,97880904
Zm00001eb014980,1,1,Zm00001e001479,50820070,50821398,50820070
Zm00001eb380540,1,9,Zm00001e151278,38292410,38293036,38292410
Zm00001eb236580,1,5,Zm00001e131569,126944969,126947263,126944969
Zm00001eb068050,-1,2,Zm00001e006710,4928914,4932716,4932672
Zm00001eb068050,-1,2,Zm00001e006710,4928914,4932716,4932716
Zm00001eb068050,-1,2,Zm00001e006710,4928914,4932716,4932073
Zm00001eb068050,-1,2,Zm00001e006710,4928914,4932716,4930573
Zm00001eb313030,1,7,Zm00001e034169,121746281,121748097,121746426
Zm00001eb313030,1,7,Zm00001e034169,121746281,121748097,121746281
Zm00001eb114350,-1,2,Zm00001e121496,233020244,233023207,233023207
Zm00001eb106990,1,2,Zm00001e120807,211905386,211906490,211905386
Zm00001eb106990,1,2,Zm00001e120807,211905386,211906490,211905629
Zm00001eb389600,1,9,Zm00001e037716,113323941,113332485,113323983
Zm00001eb389600,1,9,Zm00001e037716,113323941,113332485,113323941
Zm00001eb258660,-1,5,Zm00001e016200,223731255,223744605,223744471
Zm00001eb258660,-1,5,Zm00001e016200,223731255,223744605,223744605
Zm00001eb258660,-1,5,Zm00001e016200,223731255,223744605,223744453
Zm00001eb335960,-1,8,Zm00001e025812,15217517,15219036,15219036
Zm00001eb220180,1,5,Zm00001e012534,22829274,22831137,22829274
Zm00001eb386170,1,9,Zm00001e037390,94033025,94037172,94033025
Zm00001eb236070,-1,5,Zm00001e014052,122049508,122101855,122101855
Zm00001eb413110,-1,10,Zm00001e039945,58527860,58532050,58532039
Zm00001eb413110,-1,10,Zm00001e039945,58527860,58532050,58532050
Zm00001eb240660,1,5,Zm00001e014518,161976851,161984363,161976851
Zm00001eb240660,1,5,Zm00001e014518,161976851,161984363,161976909
Zm00001eb308830,1,7,Zm00001e033691,81396645,81409327,81396645
Zm00001eb308830,1,7,Zm00001e033691,81396645,81409327,81396718
Zm00001eb254660,1,5,Zm00001e015829,215482659,215490052,215482659
Zm00001eb441990,-1,scaf_487,Zm00001e042454,28804,30024,30024
Zm00001eb425320,-1,10,Zm00001e041112,129191574,129196143,129196143
Zm00001eb421080,1,10,Zm00001e040747,111749793,111750748,111749793
Zm00001eb137580,-1,3,Zm00001e018272,134231529,134232238,134232238
Zm00001eb045810,-1,1,Zm00001e004571,237194012,237227792,237227792
Zm00001eb042350,-1,1,Zm00001e004223,223319287,223323802,223323278
Zm00001eb042350,-1,1,Zm00001e004223,223319287,223323802,223323802
Zm00001eb202640,1,4,Zm00001e024678,222801181,222804275,222801181
Zm00001eb412140,1,10,Zm00001e155734,45180081,45180642,45180081
Zm00001eb157040,1,3,Zm00001e020185,215226260,215230743,215226260
Zm00001eb157040,1,3,Zm00001e020185,215226260,215230743,215226270
Zm00001eb157040,1,3,Zm00001e020185,215226260,215230743,215228022
Zm00001eb035590,1,1,Zm00001e003587,194469822,194470961,194469822
Zm00001eb187010,-1,4,Zm00001e023209,159677441,159678859,159678859
Zm00001eb187010,-1,4,Zm00001e023209,159677441,159678859,159678858
Zm00001eb318860,-1,7,Zm00001e138071,147101163,147101675,147101675
Zm00001eb430960,1,10,Zm00001e158483,144720238,144720642,144720238
Zm00001eb369500,1,8,Zm00001e144070,178100983,178101308,178100983
Zm00001eb358030,-1,8,Zm00001e143109,146381488,146385508,146385508
Zm00001eb109230,-1,2,Zm00001e121044,218036749,218037605,218037605
Zm00001eb237320,-1,5,Zm00001e131840.m1,136809569,136813484,136813316
Zm00001eb237320,-1,5,Zm00001e131840.m1,136809569,136813484,136813484
Zm00001eb250930,1,5,Zm00001e015467,205523736,205535606,205523736
Zm00001eb201870,-1,4,Zm00001e024600,217493784,217495479,217495479
Zm00001eb415330,-1,10,Zm00001e040171,76639388,76639846,76639846
Zm00001eb026230,-1,1,Zm00001e103111,118099272,118101583,118101583
Zm00001eb326330,-1,7,Zm00001e035435,171397738,171400584,171400584
Zm00001eb174460,-1,4,Zm00001e021899,42454924,42458248,42458248
Zm00001eb079130,-1,2,Zm00001e007761,37590377,37593204,37593204
Zm00001eb377150,1,9,Zm00001e036513,21777076,21781133,21777076
Zm00001eb377150,1,9,Zm00001e036513,21777076,21781133,21777135
Zm00001eb405900,-1,10,Zm00001e154635,3234680,3236152,3236152
Zm00001eb244000,-1,5,Zm00001e132900,177514228,177516418,177516418
Zm00001eb143480,1,3,Zm00001e018853,164035014,164044528,164035169
Zm00001eb143480,1,3,Zm00001e018853,164035014,164044528,164035014
Zm00001eb196030,-1,4,Zm00001e024052,191435780,191441295,191441220
Zm00001eb196030,-1,4,Zm00001e024052,191435780,191441295,191439266
Zm00001eb196030,-1,4,Zm00001e024052,191435780,191441295,191441118
Zm00001eb196030,-1,4,Zm00001e024052,191435780,191441295,191441278
Zm00001eb196030,-1,4,Zm00001e024052,191435780,191441295,191441295
Zm00001eb196030,-1,4,Zm00001e024052,191435780,191441295,191441095
Zm00001eb320110,-1,7,Zm00001e138215,150885161,150889823,150889823
Zm00001eb185850,1,4,Zm00001e112399,152714195,152715038,152714195
Zm00001eb241530,1,5,Zm00001e014606,166155053,166161527,166155053
Zm00001eb188190,1,4,Zm00001e023311,164418415,164426173,164418415
Zm00001eb281450,1,6,Zm00001e031036,132471656,132485370,132472216
Zm00001eb281450,1,6,Zm00001e031036,132471656,132485370,132471790
Zm00001eb281450,1,6,Zm00001e031036,132471656,132485370,132471656
Zm00001eb281450,1,6,Zm00001e031036,132471656,132485370,132471785
Zm00001eb281450,1,6,Zm00001e031036,132471656,132485370,132471756
Zm00001eb320160,-1,7,Zm00001e034861,150979264,150984709,150984705
Zm00001eb320160,-1,7,Zm00001e034861,150979264,150984709,150984709
Zm00001eb320160,-1,7,Zm00001e034861,150979264,150984709,150984702
Zm00001eb289460,1,6,Zm00001e031810,162047170,162049527,162047170
Zm00001eb289460,1,6,Zm00001e031810,162047170,162049527,162047188
Zm00001eb009970,-1,1,Zm00001e100930,31431341,31431963,31431963
Zm00001eb295080,1,6,Zm00001e032349,174553690,174558687,174553690
Zm00001eb199250,1,4,Zm00001e113837,203501331,203503311,203501331
Zm00001eb035860,-1,1,Zm00001e003612,195819707,195822002,195822002
Zm00001eb099470,1,2,Zm00001e009823,185608358,185612177,185608475
Zm00001eb099470,1,2,Zm00001e009823,185608358,185612177,185608575
Zm00001eb099470,1,2,Zm00001e009823,185608358,185612177,185608358
Zm00001eb121790,-1,3,Zm00001e016644,8549086,8549650,8549650
Zm00001eb351770,-1,8,Zm00001e027274,120669436,120671014,120671014
Zm00001eb250650,1,5,Zm00001e015439,204145793,204147587,204145793
Zm00001eb182870,1,4,Zm00001e022789,129146179,129158826,129146179
Zm00001eb173810,-1,4,Zm00001e109381,40007642,40011553,40011553
Zm00001eb198230,1,4,Zm00001e024235,199504628,199504972,199504628
Zm00001eb090710,1,2,Zm00001e008930,129574806,129584446,129574806
Zm00001eb415110,1,10,Zm00001e156517,75292184,75292821,75292184
Zm00001eb378120,1,9,Zm00001e150941,25110113,25110415,25110113
Zm00001eb233480,-1,5,Zm00001e130545,89384178,89386450,89384701
Zm00001eb233480,-1,5,Zm00001e130545,89384178,89386450,89386450
Zm00001eb107690,-1,2,Zm00001e010623,214095835,214097736,214097736
Zm00001eb107690,-1,2,Zm00001e010623,214095835,214097736,214097655
Zm00001eb107690,-1,2,Zm00001e010623,214095835,214097736,214097636
Zm00001eb364610,-1,8,Zm00001e028465,168221299,168224297,168224297
Zm00001eb129270,-1,3,Zm00001e123110,47551208,47551847,47551847
Zm00001eb316860,-1,7,Zm00001e034546,138866039,138875586,138875586
Zm00001eb301350,1,7,Zm00001e134510,10236449,10236901,10236449
Zm00001eb182320,1,4,Zm00001e111635,124463006,124463889,124463006
Zm00001eb031580,-1,1,Zm00001e003216,176966441,176968222,176968222
Zm00001eb423380,-1,10,Zm00001e040953,122595323,122596100,122596100
Zm00001eb053090,-1,1,Zm00001e005267,267197442,267200671,267200671
Zm00001eb021240,-1,1,Zm00001e002128,80565814,80570384,80570384
Zm00001eb210270,1,5,Zm00001e011602,364969,365701,364969
Zm00001eb021290,-1,1,Zm00001e002133,80880988,80884908,80884143
Zm00001eb021290,-1,1,Zm00001e002133,80880988,80884908,80884908
Zm00001eb315770,-1,7,Zm00001e034436,134826875,134831421,134831386
Zm00001eb315770,-1,7,Zm00001e034436,134826875,134831421,134831421
Zm00001eb364010,1,8,Zm00001e028415,166813363,166829420,166813363
Zm00001eb364010,1,8,Zm00001e028415,166813363,166829420,166815147
Zm00001eb111420,1,2,Zm00001e010963,223539821,223541923,223539821
Zm00001eb203990,-1,4,Zm00001e024812,231160762,231164550,231164550
Zm00001eb353760,1,8,Zm00001e027469,128449999,128450732,128449999
Zm00001eb242440,-1,5,Zm00001e014694,171249031,171253981,171252671
Zm00001eb242440,-1,5,Zm00001e014694,171249031,171253981,171253981
Zm00001eb335590,-1,8,Zm00001e025771,13768096,13771513,13771513
Zm00001eb423540,-1,10,Zm00001e040974,123311940,123314192,123314192
Zm00001eb423540,-1,10,Zm00001e040974,123311940,123314192,123314043
Zm00001eb423540,-1,10,Zm00001e040974,123311940,123314192,123314150
Zm00001eb162410,1,3,Zm00001e020731,232436146,232444971,232436345
Zm00001eb162410,1,3,Zm00001e020731,232436146,232444971,232436146
Zm00001eb070430,-1,2,Zm00001e006909,9692256,9693734,9693715
Zm00001eb070430,-1,2,Zm00001e006909,9692256,9693734,9693647
Zm00001eb070430,-1,2,Zm00001e006909,9692256,9693734,9693734
Zm00001eb189950,1,4,Zm00001e023463,171086377,171091065,171086377
Zm00001eb189950,1,4,Zm00001e023463,171086377,171091065,171086481
Zm00001eb151850,-1,3,Zm00001e019677,197509090,197510920,197510920
Zm00001eb251720,-1,5,Zm00001e133694,208145585,208146217,208146217
Zm00001eb415500,1,10,Zm00001e040184,77740796,77743198,77741170
Zm00001eb415500,1,10,Zm00001e040184,77740796,77743198,77740796
Zm00001eb147630,1,3,Zm00001e019245,183348157,183349724,183348157
Zm00001eb314680,1,7,Zm00001e034326,130157637,130158555,130157637
Zm00001eb199100,-1,4,Zm00001e024315,203127333,203136015,203136015
Zm00001eb059490,1,1,Zm00001e005875,290520056,290520764,290520056
Zm00001eb226350,1,5,Zm00001e013121,54947709,54948632,54947709
Zm00001eb214300,-1,5,Zm00001e011990,6833640,6836782,6836782
Zm00001eb423640,1,10,Zm00001e040981,123570808,123577544,123570808
Zm00001eb123830,-1,3,Zm00001e016861,15426193,15427212,15427212
Zm00001eb199270,1,4,Zm00001e113839,203508848,203509662,203508848
Zm00001eb284900,1,6,Zm00001e031355,146057385,146058456,146057385
Zm00001eb270940,1,6,Zm00001e030031,83991180,83995989,83991180
Zm00001eb260770,1,6,Zm00001e029186,9069478,9075212,9069536
Zm00001eb260770,1,6,Zm00001e029186,9069478,9075212,9069478
Zm00001eb238650,1,5,Zm00001e014331,147338606,147344397,147340490
Zm00001eb238650,1,5,Zm00001e014331,147338606,147344397,147338606
Zm00001eb181290,1,4,Zm00001e022633,108906415,108909247,108906415
Zm00001eb438390,-1,scaf_179,Zm00001e042367,13533,15744,15744
Zm00001eb136720,1,3,Zm00001e018186,128792139,128793690,128792200
Zm00001eb136720,1,3,Zm00001e018186,128792139,128793690,128792139
Zm00001eb090670,1,2,Zm00001e008925,128600426,128624112,128600426
Zm00001eb050870,1,1,Zm00001e005054,259130245,259134720,259130245
Zm00001eb050870,1,1,Zm00001e005054,259130245,259134720,259130422
Zm00001eb279400,-1,6,Zm00001e148598,122766889,122769319,122769279
Zm00001eb279400,-1,6,Zm00001e148598,122766889,122769319,122769319
Zm00001eb414870,1,10,Zm00001e040127.m1,72871831,73310201,73306765
Zm00001eb414870,1,10,Zm00001e040127.m1,72871831,73310201,72871831
Zm00001eb414870,1,10,Zm00001e040127.m1,72871831,73310201,72871853
Zm00001eb414870,1,10,Zm00001e040127.m1,72871831,73310201,73306749
Zm00001eb411210,1,10,Zm00001e039782,32486280,32487992,32486280
Zm00001eb261270,-1,6,Zm00001e029236,11837016,11840906,11840906
Zm00001eb261270,-1,6,Zm00001e029236,11837016,11840906,11840875
Zm00001eb003090,-1,1,Zm00001e000314,8308330,8311889,8311889
Zm00001eb003090,-1,1,Zm00001e000314,8308330,8311889,8311827
Zm00001eb440580,-1,scaf_300,Zm00001e159569,1994,5718,5718
Zm00001eb034840,-1,1,Zm00001e003521,191860967,191866216,191866216
Zm00001eb034840,-1,1,Zm00001e003521,191860967,191866216,191865839
Zm00001eb034840,-1,1,Zm00001e003521,191860967,191866216,191865880
Zm00001eb395350,1,9,Zm00001e038263,138496597,138499028,138496597
Zm00001eb442650,-1,scaf_604,Zm00001e159900,26252,30226,30226
Zm00001eb240750,1,5,Zm00001e014530,162419477,162420949,162419477
Zm00001eb196060,1,4,Zm00001e024055,191555638,191559037,191555638
Zm00001eb064900,1,1,Zm00001e108237,306397748,306398322,306397748
Zm00001eb138050,-1,3,Zm00001e018323,136565008,136566999,136566999
Zm00001eb138050,-1,3,Zm00001e018323,136565008,136566999,136566998
Zm00001eb385140,1,9,Zm00001e037276,84827180,84828304,84827180
Zm00001eb389770,1,9,Zm00001e037731,114092544,114095235,114092544
Zm00001eb429460,1,10,Zm00001e158367,141464384,141466002,141464384
Zm00001eb124970,1,3,Zm00001e122446,20614529,20617729,20614529
Zm00001eb167490,-1,4,Zm00001e108553,8267723,8268430,8268430
Zm00001eb322930,1,7,Zm00001e138480,162765713,162766162,162765713
Zm00001eb118570,1,3,Zm00001e016322,592290,603427,592369
Zm00001eb118570,1,3,Zm00001e016322,592290,603427,592290
Zm00001eb311980,1,7,Zm00001e034058,112254417,112257535,112254417
Zm00001eb042000,1,1,Zm00001e004181,221364297,221366564,221364297
Zm00001eb052970,-1,1,Zm00001e005253,266561375,266565211,266565211
Zm00001eb115910,-1,2,Zm00001e121711,237288660,237288908,237288908
Zm00001eb403810,1,9,Zm00001e154493,160299632,160301900,160299632
Zm00001eb054330,1,1,Zm00001e005393,271740776,271741748,271740776
Zm00001eb002180,1,1,Zm00001e000223,6223600,6228409,6223600
Zm00001eb390960,-1,9,Zm00001e037851,119981748,120024181,120024181
Zm00001eb390960,-1,9,Zm00001e037851,119981748,120024181,120024171
Zm00001eb139950,-1,3,Zm00001e018520,147192392,147193150,147193150
Zm00001eb014580,1,1,Zm00001e001429.m1,48910187,48911171,48910187
Zm00001eb014580,1,1,Zm00001e001429.m1,48910187,48911171,48910216
Zm00001eb416680,1,10,Zm00001e156787,84394931,84397919,84394931
Zm00001eb201170,1,4,Zm00001e024540,213409659,213410583,213409659
Zm00001eb077870,-1,2,Zm00001e116048,31675223,31676941,31676941
Zm00001eb375170,1,9,Zm00001e150624,16307161,16307639,16307161
Zm00001eb343200,1,8,Zm00001e026476,67926122,67942328,67926122
Zm00001eb343200,1,8,Zm00001e026476,67926122,67942328,67926203
Zm00001eb002330,1,1,Zm00001e000240,6509299,6511495,6509299
Zm00001eb058550,-1,1,Zm00001e005791,287394673,287396793,287396593
Zm00001eb058550,-1,1,Zm00001e005791,287394673,287396793,287396793
Zm00001eb243300,-1,5,Zm00001e132808,174430849,174432284,174432284
Zm00001eb410790,-1,10,Zm00001e155278,27178811,27179869,27179869
Zm00001eb389820,-1,9,Zm00001e037738,114424826,114429858,114429858
Zm00001eb346900,-1,8,Zm00001e026830,91063033,91074355,91074355
Zm00001eb346900,-1,8,Zm00001e026830,91063033,91074355,91074336
Zm00001eb041350,-1,1,Zm00001e004117,217781847,217783539,217783539
Zm00001eb424340,1,10,Zm00001e041023,125775534,125776916,125775534
Zm00001eb336600,-1,8,Zm00001e025872,17555470,17556618,17556618
Zm00001eb371300,-1,8,Zm00001e029090,182117851,182119448,182119448
Zm00001eb366180,-1,8,Zm00001e028612,171643538,171647915,171647915
Zm00001eb366180,-1,8,Zm00001e028612,171643538,171647915,171647914
Zm00001eb379110,1,9,Zm00001e036684,28652737,28654621,28652737
Zm00001eb411920,1,10,Zm00001e155629,41257765,41259365,41257765
Zm00001eb048740,1,1,Zm00001e004860,250496204,250497299,250496204
Zm00001eb284450,1,6,Zm00001e031318,144722566,144731674,144722601
Zm00001eb284450,1,6,Zm00001e031318,144722566,144731674,144722566
Zm00001eb091470,1,2,Zm00001e009014,137745876,137750231,137745876
Zm00001eb091470,1,2,Zm00001e009014,137745876,137750231,137745877
Zm00001eb429750,1,10,Zm00001e041529,141833579,141835035,141833579
Zm00001eb309140,-1,7,Zm00001e136418,85482187,85482504,85482504
Zm00001eb347520,1,8,Zm00001e026902,96442518,96443592,96442518
Zm00001eb415210,1,10,Zm00001e040159,75930805,75932206,75930805
Zm00001eb361760,1,8,Zm00001e028209,159908724,159916516,159908724
Zm00001eb361760,1,8,Zm00001e028209,159908724,159916516,159908887
Zm00001eb318480,1,7,Zm00001e034702,145569810,145572001,145569869
Zm00001eb318480,1,7,Zm00001e034702,145569810,145572001,145569810
Zm00001eb051190,-1,1,Zm00001e005087,260243037,260243376,260243376
Zm00001eb046100,1,1,Zm00001e004607,238686200,238695392,238686310
Zm00001eb046100,1,1,Zm00001e004607,238686200,238695392,238686361
Zm00001eb046100,1,1,Zm00001e004607,238686200,238695392,238686347
Zm00001eb046100,1,1,Zm00001e004607,238686200,238695392,238686200
Zm00001eb097200,1,2,Zm00001e009601,175475501,175483467,175475501
Zm00001eb097200,1,2,Zm00001e009601,175475501,175483467,175475557
Zm00001eb408710,1,10,Zm00001e039543,13438294,13440023,13438294
Zm00001eb405560,1,10,Zm00001e039243,2194321,2197667,2194321
Zm00001eb129300,-1,3,Zm00001e017415,47741690,47742653,47742653
Zm00001eb348760,1,8,Zm00001e027003,103804659,103805922,103804659
Zm00001eb192670,1,4,Zm00001e023723,180046844,180049047,180046844
Zm00001eb013600,1,1,Zm00001e001333,45592821,45596957,45592821
Zm00001eb118280,-1,2,Zm00001e121861,242787028,242788138,242788138
Zm00001eb310000,1,7,Zm00001e136637,94217649,94218686,94217649
Zm00001eb428980,-1,10,Zm00001e158332,140206605,140207607,140207607
Zm00001eb201820,1,4,Zm00001e114226,217212277,217212723,217212277
Zm00001eb080590,-1,2,Zm00001e116339,43257226,43257754,43257754
Zm00001eb254200,-1,5,Zm00001e015787,214291593,214299292,214299292
Zm00001eb254200,-1,5,Zm00001e015787,214291593,214299292,214298800
Zm00001eb066600,1,2,Zm00001e006573,2390523,2393872,2390555
Zm00001eb066600,1,2,Zm00001e006573,2390523,2393872,2390572
Zm00001eb066600,1,2,Zm00001e006573,2390523,2393872,2390523
Zm00001eb412320,1,10,Zm00001e039871,48126284,48129598,48126284
Zm00001eb077830,1,2,Zm00001e007623,31443109,31444219,31443109
Zm00001eb088860,1,2,Zm00001e008760,113299665,113303194,113299665
Zm00001eb395400,1,9,Zm00001e153895,138945527,138949246,138945527
Zm00001eb432610,-1,10,Zm00001e041830,148724243,148725476,148725476
Zm00001eb222250,-1,5,Zm00001e012728,32093406,32096330,32096330
Zm00001eb222250,-1,5,Zm00001e012728,32093406,32096330,32096168
Zm00001eb155370,1,3,Zm00001e127349,209964676,209965144,209964676
Zm00001eb391020,1,9,Zm00001e037856,120268724,120271422,120268916
Zm00001eb391020,1,9,Zm00001e037856,120268724,120271422,120268781
Zm00001eb391020,1,9,Zm00001e037856,120268724,120271422,120270281
Zm00001eb391020,1,9,Zm00001e037856,120268724,120271422,120268724
Zm00001eb139270,-1,3,Zm00001e018445,143449383,143461263,143461263
