Requested ID,Matched ID(s),Releases,Condition
Traes_4AS_151E507DC,TraesCS4B02G180100,109: TraesCS4B02G180100.193: TraesCS4B02G180100.1,T2down
Traes_4AS_151E507DC,TraesCS4A02G124300,109: TraesCS4A02G124300.193: TraesCS4A02G124300.1,T2down
Traes_3AS_C8F31428A,TraesCS3B02G161900,109: TraesCS3B02G161900.193: TraesCS3B02G161900.1,T2down
Traes_3AS_C8F31428A,TraesCS3B02G161800,109: TraesCS3B02G161800.193: TraesCS3B02G161800.1,T2down
Traes_3AS_C8F31428A,TraesCS3A02G143300,109: TraesCS3A02G143300.193: TraesCS3A02G143300.1,T2down
Traes_3AS_C8F31428A,TraesCS3D02G144400,109: TraesCS3D02G144400.193: TraesCS3D02G144400.1,T2down
Traes_3AS_C8F31428A,TraesCS3A02G143200,109: TraesCS3A02G143200.193: TraesCS3A02G143200.1,T2down
Traes_3AS_C8F31428A,TraesCS3D02G144300,109: TraesCS3D02G144300.193: TraesCS3D02G144300.1,T2down
Traes_5DS_0173E631C,TraesCS5B02G103400,109: TraesCS5B02G103400.193: TraesCS5B02G103400.1,T2down
Traes_5DS_0173E631C,TraesCS5D02G110200,109: TraesCS5D02G110200.193: TraesCS5D02G110200.1,T2down
Traes_5DS_0173E631C,TraesCS5A02G098200,109: TraesCS5A02G098200.193: TraesCS5A02G098200.1,T2down
Traes_5DL_BD1C8E19E,TraesCS5D02G253700,109: TraesCS5D02G253700.193: TraesCS5D02G253700.1,T2down
Traes_5DL_BD1C8E19E,TraesCS5A02G247200,109: TraesCS5A02G247200.193: TraesCS5A02G247200.1,T2down
Traes_5DL_BD1C8E19E,TraesCS5B02G244300,109: TraesCS5B02G244300.193: TraesCS5B02G244300.1,T2down
Traes_1DL_DF3CA9CCC,TraesCS1D02G327200,109: TraesCS1D02G327200.193: TraesCS1D02G327200.1,T2down
Traes_1DL_DF3CA9CCC,TraesCS7D02G314800,109: TraesCS7D02G314800.193: TraesCS7D02G314800.1,T2down
Traes_1DL_DF3CA9CCC,TraesCS1D02G327300,109: TraesCS1D02G327300.193: TraesCS1D02G327300.1,T2down
Traes_5BS_393F35840,TraesCS5A02G045300,109: TraesCS5A02G045300.193: TraesCS5A02G045300.1,T2down
Traes_5BS_393F35840,TraesCS5D02G055400,109: TraesCS5D02G055400.193: TraesCS5D02G055400.1,T2down
Traes_5BS_393F35840,TraesCS5B02G049500,109: TraesCS5B02G049500.193: TraesCS5B02G049500.1,T2down
Traes_7AS_34E62B4D9,TraesCS7A02G211800,109: TraesCS7A02G211800.193: TraesCS7A02G211800.1,T2down
Traes_7AS_34E62B4D9,TraesCS7B02G118700,109: TraesCS7B02G118700.193: TraesCS7B02G118700.1,T2down
Traes_7AS_34E62B4D9,TraesCS7D02G213400,109: TraesCS7D02G213400.193: TraesCS7D02G213400.1,T2down
Traes_6AL_4870FA354,TraesCS6D02G278500,109: TraesCS6D02G278500.193: TraesCS6D02G278500.1,T2down
Traes_6AL_4870FA354,TraesCS6B02G328200,109: TraesCS6B02G328200.193: TraesCS6B02G328200.1,T2down
Traes_6AL_4870FA354,TraesCS6A02G298800,109: TraesCS6A02G298800.193: TraesCS6A02G298800.1,T2down
Traes_6AL_DD81E0037,TraesCS6A02G365100,109: TraesCS6A02G365100.193: TraesCS6A02G365100.1,T2down
Traes_6AL_DD81E0037,TraesCS6B02G399500,109: TraesCS6B02G399500.193: TraesCS6B02G399500.1,T2down
Traes_6AL_DD81E0037,TraesCS6D02G348500,109: TraesCS6D02G348500.193: TraesCS6D02G348500.1,T2down
Traes_3AL_669FE0293,TraesCS3B02G270200,109: TraesCS3B02G270200.193: TraesCS3B02G270200.1,T2down
Traes_3AL_669FE0293,TraesCS3A02G242100,109: TraesCS3A02G242100.193: TraesCS3A02G242100.1,T2down
Traes_3AL_669FE0293,TraesCS3D02G242200,109: TraesCS3D02G242200.193: TraesCS3D02G242200.1,T2down
Traes_1DS_F68C7B61E,TraesCS1A02G013700,109: TraesCS1A02G013700.193: TraesCS1A02G013700.1,T2down
Traes_1DS_F68C7B61E,TraesCS1B02G017900,109: TraesCS1B02G017900.193: TraesCS1B02G017900.1,T2down
Traes_1DS_F68C7B61E,TraesCS1D02G011600,109: TraesCS1D02G011600.193: TraesCS1D02G011600.1,T2down
Traes_5BL_6E77F2A0D,TraesCS5A02G154800,109: TraesCS5A02G154800.193: TraesCS5A02G154800.1,T2down
Traes_5BL_6E77F2A0D,TraesCS5D02G159700,109: TraesCS5D02G159700.193: TraesCS5D02G159700.1,T2down
Traes_5BL_6E77F2A0D,TraesCS5B02G153000,109: TraesCS5B02G153000.193: TraesCS5B02G153000.1,T2down
Traes_3DS_47504AB66,TraesCS3B02G023100,109: TraesCS3B02G023100.193: TraesCS3B02G023100.1,T2down
Traes_2AL_7D719A322,TraesCS2A02G425900,109: TraesCS2A02G425900.193: TraesCS2A02G425900.1,T2down
Traes_2AL_7D719A322,TraesCS2D02G423800,109: TraesCS2D02G423800.193: TraesCS2D02G423800.1,T2down
Traes_2AL_7D719A322,TraesCS2B02G446200,109: TraesCS2B02G446200.193: TraesCS2B02G446200.1,T2down
Traes_5BL_6E4024365,TraesCS5D02G516000,109: TraesCS5D02G516000.193: TraesCS5D02G516000.1,T2down
Traes_5BL_6E4024365,TraesCS5B02G515900,109: TraesCS5B02G515900.193: TraesCS5B02G515900.1,T2down
Traes_5BL_6E4024365,TraesCS4A02G356300,109: TraesCS4A02G356300.193: TraesCS4A02G356300.1,T2down
Traes_3DL_B0A79401C,TraesCS3B02G451200,109: TraesCS3B02G451200.193: TraesCS3B02G451200.1,T2down
Traes_3DL_B0A79401C,TraesCS3D02G411800,109: TraesCS3D02G411800.193: TraesCS3D02G411800.1,T2down
Traes_3DL_B0A79401C,TraesCS3A02G416100,109: TraesCS3A02G416100.193: TraesCS3A02G416100.1,T2down
Traes_2DS_A6B5DDA37,TraesCS2D02G152200,109: TraesCS2D02G152200.193: TraesCS2D02G152200.1,T2down
Traes_2DS_A6B5DDA37,TraesCS2A02G147400,109: TraesCS2A02G147400.193: TraesCS2A02G147400.1,T2down
Traes_2DS_A6B5DDA37,TraesCS2B02G172800,109: TraesCS2B02G172800.193: TraesCS2B02G172800.1,T2down
Traes_4DS_AF2E3D847,TraesCS4A02G268800,109: TraesCS4A02G268800.193: TraesCS4A02G268800.1,T2down
Traes_4DS_AF2E3D847,TraesCS4D02G045300,109: TraesCS4D02G045300.193: TraesCS4D02G045300.1,T2down
Traes_4DS_AF2E3D847,TraesCS4B02G045400,109: TraesCS4B02G045400.193: TraesCS4B02G045400.1,T2down
Traes_5DL_035CD7486,TraesCS5B02G509900,109: TraesCS5B02G509900.193: TraesCS5B02G509900.1,T2down
Traes_5DL_035CD7486,TraesCS5D02G510000,109: TraesCS5D02G510000.193: TraesCS5D02G510000.1,T2down
Traes_5DL_035CD7486,TraesCS4A02G363500,109: TraesCS4A02G363500.193: TraesCS4A02G363500.1,T2down
Traes_7AS_E0D388328,TraesCS7A02G087200,109: TraesCS7A02G087200.193: TraesCS7A02G087200.1,T2down
Traes_7AS_E0D388328,TraesCS7D02G081700,109: TraesCS7D02G081700.193: TraesCS7D02G081700.1,T2down
Traes_7AL_4699F1953,TraesCS7D02G328600,109: TraesCS7D02G328600.193: TraesCS7D02G328600.1,T2down
Traes_7AL_4699F1953,TraesCS7A02G350000,109: TraesCS7A02G350000.193: TraesCS7A02G350000.1,T2down
Traes_7AL_4699F1953,TraesCS7B02G232800,109: TraesCS7B02G232800.193: TraesCS7B02G232800.1,T2down
Traes_4AL_CA5DFDE92,TraesCS4B02G044100,109: TraesCS4B02G044100.193: TraesCS4B02G044100.1,T2down
Traes_4AL_CA5DFDE92,TraesCS4A02G270000,109: TraesCS4A02G270000.193: TraesCS4A02G270000.1,T2down
Traes_4AL_CA5DFDE92,TraesCS4D02G041600,109: TraesCS4D02G041600.193: TraesCS4D02G041600.1,T2down
Traes_1AL_073C8CC22,TraesCS1D02G427200,109: TraesCS1D02G427200.193: TraesCS1D02G427200.1,T2down
Traes_1AL_073C8CC22,TraesCS1A02G419400,109: TraesCS1A02G419400.193: TraesCS1A02G419400.1,T2down
Traes_1AL_073C8CC22,TraesCS1B02G449500,109: TraesCS1B02G449500.193: TraesCS1B02G449500.1,T2down
Traes_5AS_F780176B4,TraesCS5D02G128800,109: TraesCS5D02G128800.193: TraesCS5D02G128800.1,T2down
Traes_5AS_F780176B4,TraesCS5A02G113400,109: TraesCS5A02G113400.193: TraesCS5A02G113400.1,T2down
Traes_5AS_F780176B4,TraesCS5B02G119900,109: TraesCS5B02G119900.193: TraesCS5B02G119900.1,T2down
Traes_7AL_ADBB1224B,TraesCS7A02G562800,109: TraesCS7A02G562800.193: TraesCS7A02G562800.1,T2down
Traes_7AL_ADBB1224B,TraesCS7B02G500100,109: TraesCS7B02G500100.193: TraesCS7B02G500100.1,T2down
Traes_7AL_D47664A90,TraesCS7B02G436000,109: TraesCS7B02G436000.193: TraesCS7B02G436000.1,T2down
Traes_7AL_D47664A90,TraesCS7D02G509600,109: TraesCS7D02G509600.193: TraesCS7D02G509600.1,T2down
Traes_7AL_D47664A90,TraesCS7A02G519900,109: TraesCS7A02G519900.193: TraesCS7A02G519900.1,T2down
Traes_6AL_9FF64B7F1,TraesCS6D02G195800,109: TraesCS6D02G195800.193: TraesCS6D02G195800.1,T2down
Traes_6AL_9FF64B7F1,TraesCS7B02G234000,109: TraesCS7B02G234000.193: TraesCS7B02G234000.1,T2down
Traes_6AL_9FF64B7F1,TraesCS6A02G211500,109: TraesCS6A02G211500.193: TraesCS6A02G211500.1,T2down
Traes_6AL_9FF64B7F1,TraesCS6B02G243200,109: TraesCS6B02G243200.193: TraesCS6B02G243200.1,T2down
Traes_3DL_47CD28500,TraesCS3B02G497300,109: TraesCS3B02G497300.193: TraesCS3B02G497300.1,T2down
Traes_3DL_47CD28500,TraesCS3A02G457400,109: TraesCS3A02G457400.193: TraesCS3A02G457400.1,T2down
Traes_3DL_47CD28500,TraesCS3D02G450200,109: TraesCS3D02G450200.193: TraesCS3D02G450200.1,T2down
Traes_4AL_A40525A54,TraesCS4A02G256000,109: TraesCS4A02G256000.193: TraesCS4A02G256000.1,T2down
Traes_4AL_A40525A54,TraesCS4D02G058700,109: TraesCS4D02G058700.193: TraesCS4D02G058700.1,T2down
Traes_4AL_A40525A54,TraesCS4B02G058800,109: TraesCS4B02G058800.193: TraesCS4B02G058800.1,T2down
Traes_2AS_38C1B99EB,TraesCS2B02G224900,109: TraesCS2B02G224900.193: TraesCS2B02G224900.1,T2down
Traes_2AS_38C1B99EB,TraesCS4D02G228400,109: TraesCS4D02G228400.193: TraesCS4D02G228400.1,T2down
Traes_1DL_4192A6F01,TraesCS1D02G162500,109: TraesCS1D02G162500.193: TraesCS1D02G162500.1,T2down
Traes_1DL_4192A6F01,TraesCS1A02G176500,109: TraesCS1A02G176500.193: TraesCS1A02G176500.1,T2down
Traes_1DL_4192A6F01,TraesCS1B02G203600,109: TraesCS1B02G203600.193: TraesCS1B02G203600.1,T2down
Traes_7DL_CD850CEF4,TraesCS7A02G517000,109: TraesCS7A02G517000.193: TraesCS7A02G517000.1,T2down
Traes_7DL_CD850CEF4,TraesCS7D02G507200,109: TraesCS7D02G507200.193: TraesCS7D02G507200.1,T2down
Traes_7DL_CD850CEF4,TraesCS7B02G433300,109: TraesCS7B02G433300.193: TraesCS7B02G433300.1,T2down
Traes_5BL_C330C8714,TraesCS5D02G132100,109: TraesCS5D02G132100.193: TraesCS5D02G132100.1,T2down
Traes_5BL_C330C8714,TraesCS5B02G124000,109: TraesCS5B02G124000.193: TraesCS5B02G124000.1,T2down
Traes_5BL_C330C8714,TraesCS5A02G124200,109: TraesCS5A02G124200.193: TraesCS5A02G124200.1,T2down
Traes_3DS_E318B0B57,TraesCS3D02G124100,109: TraesCS3D02G124100.193: TraesCS3D02G124100.1,T2down
Traes_3DS_E318B0B57,TraesCS3B02G141400,109: TraesCS3B02G141400.193: TraesCS3B02G141400.1,T2down
Traes_3DS_E318B0B57,TraesCS3A02G122200,109: TraesCS3A02G122200.193: TraesCS3A02G122200.1,T2down
Traes_3DL_BCBDB2406,TraesCS3D02G214200,109: TraesCS3D02G214200.193: TraesCS3D02G214200.1,T2down
Traes_3DL_BCBDB2406,TraesCS3B02G241900,109: TraesCS3B02G241900.193: TraesCS3B02G241900.1,T2down
Traes_3DL_BCBDB2406,TraesCS3A02G211500,109: TraesCS3A02G211500.193: TraesCS3A02G211500.1,T2down
Traes_6AL_727AEFCD4,TraesCS6D02G252300,109: TraesCS6D02G252300.193: TraesCS6D02G252300.1,T2down
Traes_6AL_727AEFCD4,TraesCS6A02G272200,109: TraesCS6A02G272200.193: TraesCS6A02G272200.1,T2down
Traes_6AL_727AEFCD4,TraesCS6B02G299700,109: TraesCS6B02G299700.193: TraesCS6B02G299700.1,T2down
Traes_5BL_424F1AEF1,TraesCS5D02G172200,109: TraesCS5D02G172200.193: TraesCS5D02G172200.1,T2down
Traes_5BL_424F1AEF1,TraesCS5A02G167800,109: TraesCS5A02G167800.193: TraesCS5A02G167800.1,T2down
Traes_5BL_424F1AEF1,TraesCS6D02G275200,109: TraesCS6D02G275200.193: TraesCS6D02G275200.1,T2down
Traes_5BL_424F1AEF1,TraesCS5B02G164800,109: TraesCS5B02G164800.193: TraesCS5B02G164800.1,T2down
Traes_3DL_61C091EA2,TraesCS3A02G301800,109: TraesCS3A02G301800.193: TraesCS3A02G301800.1,T2down
Traes_3DL_61C091EA2,TraesCS3D02G300200,109: TraesCS3D02G300200.193: TraesCS3D02G300200.1,T2down
Traes_3DL_61C091EA2,TraesCS3B02G334900,109: TraesCS3B02G334900.193: TraesCS3B02G334900.1,T2down
Traes_1AL_00530B6DB,TraesCS1B02G184800,109: TraesCS1B02G184800.193: TraesCS1B02G184800.1,T2down
Traes_1AL_00530B6DB,TraesCS1D02G172400,109: TraesCS1D02G172400.193: TraesCS1D02G172400.1,T2down
Traes_1AL_00530B6DB,TraesCS1A02G171900,109: TraesCS1A02G171900.193: TraesCS1A02G171900.1,T2down
Traes_3DL_FB69A670E,TraesCS3B02G370400,109: TraesCS3B02G370400.193: TraesCS3B02G370400.1,T2down
Traes_3DL_FB69A670E,TraesCS3D02G332300,109: TraesCS3D02G332300.193: TraesCS3D02G332300.1,T2down
Traes_3DL_FB69A670E,TraesCS3A02G338700,109: TraesCS3A02G338700.193: TraesCS3A02G338700.1,T2down
Traes_6DL_D6D7A8220,TraesCS6B02G391200,109: TraesCS6B02G391200.193: TraesCS6B02G391200.1,T2down
Traes_6DL_D6D7A8220,TraesCS6A02G358500,109: TraesCS6A02G358500.193: TraesCS6A02G358500.1,T2down
Traes_6DL_D6D7A8220,TraesCS6D02G341300,109: TraesCS6D02G341300.193: TraesCS6D02G341300.1,T2down
Traes_1DL_AEC2F3FB3,TraesCS1A02G156600,109: TraesCS1A02G156600.193: TraesCS1A02G156600.1,T2down
Traes_1DL_AEC2F3FB3,TraesCS1D02G155100,109: TraesCS1D02G155100.193: TraesCS1D02G155100.1,T2down
Traes_1DL_AEC2F3FB3,TraesCS1B02G173700,109: TraesCS1B02G173700.193: TraesCS1B02G173700.1,T2down
Traes_1DL_F9C63990D,TraesCS1B02G186900,109: TraesCS1B02G186900.193: TraesCS1B02G186900.1,T2down
Traes_1DL_F9C63990D,TraesCS1A02G170200,109: TraesCS1A02G170200.193: TraesCS1A02G170200.1,T2down
Traes_1DL_F9C63990D,TraesCS1D02G167900,109: TraesCS1D02G167900.193: TraesCS1D02G167900.1,T2down
Traes_3DL_B515AA734,TraesCS3B02G545500,109: TraesCS3B02G545500.193: TraesCS3B02G545500.1,T2down
Traes_3DL_B515AA734,TraesCS3D02G492200,109: TraesCS3D02G492200.193: TraesCS3D02G492200.1,T2down
Traes_4DL_1A7F745B7,TraesCS4D02G221000,109: TraesCS4D02G221000.193: TraesCS4D02G221000.1,T2down
Traes_4DL_1A7F745B7,TraesCS4B02G220700,109: TraesCS4B02G220700.193: TraesCS4B02G220700.1,T2down
Traes_4DL_1A7F745B7,TraesCS4A02G083500,109: TraesCS4A02G083500.193: TraesCS4A02G083500.1,T2down
Traes_2AL_062EDD26B,TraesCS2D02G248800,109: TraesCS2D02G248800.193: TraesCS2D02G248800.1,T2down
Traes_2AL_062EDD26B,TraesCS2A02G246400,109: TraesCS2A02G246400.193: TraesCS2A02G246400.1,T2down
Traes_2AL_062EDD26B,TraesCS2B02G270700,109: TraesCS2B02G270700.193: TraesCS2B02G270700.1,T2down
Traes_2BS_FA4B71DDF,TraesCS2A02G227200,109: TraesCS2A02G227200.193: TraesCS2A02G227200.1,T2down
Traes_2BS_FA4B71DDF,TraesCS2B02G255700,109: TraesCS2B02G255700.193: TraesCS2B02G255700.1,T2down
Traes_2BS_FA4B71DDF,TraesCS2D02G235100,109: TraesCS2D02G235100.193: TraesCS2D02G235100.1,T2down
Traes_4BS_BBC5C7FCA,TraesCS4A02G264300,109: TraesCS4A02G264300.193: TraesCS4A02G264300.1,T2down
Traes_4BS_BBC5C7FCA,TraesCS4A02G264200,109: TraesCS4A02G264200.193: TraesCS4A02G264200.1,T2down
Traes_4BS_BBC5C7FCA,TraesCS4D02G050900,109: TraesCS4D02G050900.193: TraesCS4D02G050900.1,T2down
Traes_4BS_BBC5C7FCA,TraesCS4B02G050700,109: TraesCS4B02G050700.193: TraesCS4B02G050700.1,T2down
Traes_2AL_2F1EBA9A5,TraesCS2D02G266400,109: TraesCS2D02G266400.193: TraesCS2D02G266400.1,T2down
Traes_2AL_2F1EBA9A5,TraesCS2A02G256500,109: TraesCS2A02G256500.193: TraesCS2A02G256500.1,T2down
Traes_3AS_3155D0980,TraesCS3B02G133200,109: TraesCS3B02G133200.193: TraesCS3B02G133200.1,T2down
Traes_3AS_3155D0980,TraesCS3A02G113800,109: TraesCS3A02G113800.193: TraesCS3A02G113800.1,T2down
Traes_3AS_3155D0980,TraesCS3D02G116300,109: TraesCS3D02G116300.193: TraesCS3D02G116300.1,T2down
Traes_1DL_DBEF80D56,TraesCS1B02G279500,109: TraesCS1B02G279500.193: TraesCS1B02G279500.1,T2down
Traes_1DL_DBEF80D56,TraesCS1A02G269000,109: TraesCS1A02G269000.193: TraesCS1A02G269000.1,T2down
Traes_1DL_DBEF80D56,TraesCS1D02G269100,109: TraesCS1D02G269100.193: TraesCS1D02G269100.1,T2down
Traes_2AL_496A24411,TraesCS2A02G352600,109: TraesCS2A02G352600.193: TraesCS2A02G352600.1,T2down
Traes_2AL_496A24411,TraesCS2D02G351500,109: TraesCS2D02G351500.193: TraesCS2D02G351500.1,T2down
Traes_2AL_496A24411,TraesCS2B02G371600,109: TraesCS2B02G371600.193: TraesCS2B02G371600.1,T2down
Traes_2AL_496A24411,TraesCS2D02G351600,109: TraesCS2D02G351600.193: TraesCS2D02G351600.1,T2down
Traes_2AL_496A24411,TraesCS2A02G352700,109: TraesCS2A02G352700.193: TraesCS2A02G352700.1,T2down
Traes_2AL_496A24411,TraesCS2B02G371700,109: TraesCS2B02G371700.193: TraesCS2B02G371700.1,T2down
Traes_4AL_950BBBFA8,TraesCS4A02G299800,109: TraesCS4A02G299800.193: TraesCS4A02G299800.1,T2down
Traes_4AL_950BBBFA8,TraesCS4B02G013800,109: TraesCS4B02G013800.193: TraesCS4B02G013800.1,T2down
Traes_4AL_950BBBFA8,TraesCS4D02G011700,109: TraesCS4D02G011700.193: TraesCS4D02G011700.1,T2down
Traes_2AS_6C86821B1,TraesCS2D02G246900,109: TraesCS2D02G246900.193: TraesCS2D02G246900.1,T2down
Traes_2AS_6C86821B1,TraesCS2A02G237800,109: TraesCS2A02G237800.193: TraesCS2A02G237800.1,T2down
Traes_2AS_6C86821B1,TraesCS2B02G262200,109: TraesCS2B02G262200.193: TraesCS2B02G262200.1,T2down
Traes_5BL_2836C81F3,TraesCS2A02G258200,109: TraesCS2A02G258200.193: TraesCS2A02G258200.1,T2down
Traes_5BL_2836C81F3,TraesCS2A02G258100,109: TraesCS2A02G258100.193: TraesCS2A02G258100.1,T2down
Traes_5BL_2836C81F3,TraesCS1D02G151300,109: TraesCS1D02G151300.193: TraesCS1D02G151300.1,T2down
Traes_7AS_B429129F8,TraesCS7B02G066000,109: TraesCS7B02G066000.193: TraesCS7B02G066000.1,T2down
Traes_7AS_B429129F8,TraesCS7A02G161000,109: TraesCS7A02G161000.193: TraesCS7A02G161000.1,T2down
Traes_7AS_B429129F8,TraesCS7D02G162300,109: TraesCS7D02G162300.193: TraesCS7D02G162300.1,T2down
Traes_1DL_D9BA83221,TraesCS1A02G306300,109: TraesCS1A02G306300.193: TraesCS1A02G306300.1,T2down
Traes_1DL_D9BA83221,TraesCS1D02G306000,109: TraesCS1D02G306000.193: TraesCS1D02G306000.1,T2down
Traes_5BL_11C8800D4,TraesCS5D02G482800,109: TraesCS5D02G482800.193: TraesCS5D02G482800.1,T2down
Traes_5BL_11C8800D4,TraesCS5A02G469800,109: TraesCS5A02G469800.193: TraesCS5A02G469800.1,T2down
Traes_5BL_11C8800D4,TraesCS5B02G482400,109: TraesCS5B02G482400.193: TraesCS5B02G482400.1,T2down
Traes_3AL_BF66C9C95,TraesCS3B02G385700,109: TraesCS3B02G385700.193: TraesCS3B02G385700.1,T2down
Traes_3AL_BF66C9C95,TraesCS3A02G353000,109: TraesCS3A02G353000.193: TraesCS3A02G353000.1,T2down
Traes_3AL_BF66C9C95,TraesCS3D02G347100,109: TraesCS3D02G347100.193: TraesCS3D02G347100.1,T2down
Traes_5BL_D2E15A722,TraesCS5B02G510900,109: TraesCS5B02G510900.193: TraesCS5B02G510900.1,T2down
Traes_5BL_D2E15A722,TraesCS4A02G361900,109: TraesCS4A02G361900.193: TraesCS4A02G361900.1,T2down
Traes_5BL_D2E15A722,TraesCS5D02G511200,109: TraesCS5D02G511200.193: TraesCS5D02G511200.1,T2down
Traes_6AL_9EC9874F1,TraesCS6A02G253900,109: TraesCS6A02G253900.193: TraesCS6A02G253900.1,T2down
Traes_6AL_9EC9874F1,TraesCS6D02G235400,109: TraesCS6D02G235400.193: TraesCS6D02G235400.1,T2down
Traes_6AL_9EC9874F1,TraesCS6B02G271600,109: TraesCS6B02G271600.193: TraesCS6B02G271600.1,T2down
Traes_7DS_B60A2939F,TraesCS7A02G270600,109: TraesCS7A02G270600.193: TraesCS7A02G270600.1,T2down
Traes_7DS_B60A2939F,TraesCS7B02G168700,109: TraesCS7B02G168700.193: TraesCS7B02G168700.1,T2down
Traes_7DS_B60A2939F,TraesCS7D02G271000,109: TraesCS7D02G271000.193: TraesCS7D02G271000.1,T2down
Traes_5DS_7D6E7B44F,TraesCS5D02G074100,109: TraesCS5D02G074100.193: TraesCS5D02G074100.1,T2down
Traes_5DS_7D6E7B44F,TraesCS5B02G070200,109: TraesCS5B02G070200.193: TraesCS5B02G070200.1,T2down
Traes_5DS_7D6E7B44F,TraesCS5A02G062900,109: TraesCS5A02G062900.193: TraesCS5A02G062900.1,T2down
Traes_1AL_99F5BB0D8,TraesCS1D02G216200,109: TraesCS1D02G216200.193: TraesCS1D02G216200.1,T2down
Traes_1AL_99F5BB0D8,TraesCS1B02G226800,109: TraesCS1B02G226800.193: TraesCS1B02G226800.1,T2down
Traes_1AL_99F5BB0D8,TraesCS1A02G213400,109: TraesCS1A02G213400.193: TraesCS1A02G213400.1,T2down
Traes_2BS_E836C5A07,TraesCS2B02G048700,109: TraesCS2B02G048700.193: TraesCS2B02G048700.1,T2down
Traes_2BS_E836C5A07,TraesCS2D02G034900,109: TraesCS2D02G034900.193: TraesCS2D02G034900.1,T2down
Traes_5AL_E017F8C86,TraesCS5A02G236300,109: TraesCS5A02G236300.193: TraesCS5A02G236300.1,T2down
Traes_5AL_E017F8C86,TraesCS5B02G234600,109: TraesCS5B02G234600.193: TraesCS5B02G234600.1,T2down
Traes_5AL_E017F8C86,TraesCS5D02G243300,109: TraesCS5D02G243300.193: TraesCS5D02G243300.1,T2down
Traes_1AL_BE586F40B,TraesCS1B02G154100,109: TraesCS1B02G154100.193: TraesCS1B02G154100.1,T2down
Traes_5AL_BDEA0E355,TraesCS5A02G200700,109: TraesCS5A02G200700.193: TraesCS5A02G200700.1,T2down
Traes_5AL_BDEA0E355,TraesCS5D02G206400,109: TraesCS5D02G206400.193: TraesCS5D02G206400.1,T2down
Traes_5AL_BDEA0E355,TraesCS5B02G199300,109: TraesCS5B02G199300.193: TraesCS5B02G199300.1,T2down
Traes_2BL_2EE9E0CFD,TraesCS2B02G505100,109: TraesCS2B02G505100.193: TraesCS2B02G505100.1,T2down
Traes_2BL_2EE9E0CFD,TraesCS2A02G480300,109: TraesCS2A02G480300.193: TraesCS2A02G480300.1,T2down
Traes_2BL_2EE9E0CFD,TraesCS2D02G479600,109: TraesCS2D02G479600.193: TraesCS2D02G479600.1,T2down
Traes_7AL_4D97FC4CE,TraesCS7B02G296500,109: TraesCS7B02G296500.193: TraesCS7B02G296500.1,T2down
Traes_7AL_4D97FC4CE,TraesCS7D02G389900,109: TraesCS7D02G389900.193: TraesCS7D02G389900.1,T2down
Traes_7AL_4D97FC4CE,TraesCS7A02G394500,109: TraesCS7A02G394500.193: TraesCS7A02G394500.1,T2down
Traes_7BS_1D9F44049,TraesCS7B02G126600,109: TraesCS7B02G126600.193: TraesCS7B02G126600.1,T2down
Traes_7BS_1D9F44049,TraesCS7A02G220800,109: TraesCS7A02G220800.193: TraesCS7A02G220800.1,T2down
Traes_7BS_1D9F44049,TraesCS7D02G221300,109: TraesCS7D02G221300.193: TraesCS7D02G221300.1,T2down
Traes_6AS_BAFE63906,TraesCS6A02G193700,109: TraesCS6A02G193700.193: TraesCS6A02G193700.1,T2down
Traes_6AS_BAFE63906,TraesCS6D02G182100,109: TraesCS6D02G182100.193: TraesCS6D02G182100.1,T2down
Traes_2AL_F974CFFC2,TraesCS2A02G460400,109: TraesCS2A02G460400.193: TraesCS2A02G460400.1,T2down
Traes_2AL_F974CFFC2,TraesCS2D02G460600,109: TraesCS2D02G460600.193: TraesCS2D02G460600.1,T2down
Traes_2AL_F974CFFC2,TraesCS2B02G482000,109: TraesCS2B02G482000.193: TraesCS2B02G482000.1,T2down
Traes_7AL_8B355A5AB,TraesCS7A02G489500,109: TraesCS7A02G489500.193: TraesCS7A02G489500.1,T2down
Traes_7AL_8B355A5AB,TraesCS7B02G392600,109: TraesCS7B02G392600.193: TraesCS7B02G392600.1,T2down
Traes_7AL_8B355A5AB,TraesCS7D02G475900,109: TraesCS7D02G475900.193: TraesCS7D02G475900.1,T2down
Traes_1BL_93CDFEE9C,TraesCS1A02G419900,109: TraesCS1A02G419900.193: TraesCS1A02G419900.1,T2down
Traes_1BL_93CDFEE9C,TraesCS1D02G424100,109: TraesCS1D02G424100.193: TraesCS1D02G424100.1,T2down
Traes_1BL_93CDFEE9C,TraesCS1B02G450100,109: TraesCS1B02G450100.193: TraesCS1B02G450100.1,T2down
Traes_5AL_104BAD095,TraesCS5A02G411200,109: TraesCS5A02G411200.193: TraesCS5A02G411200.1,T2down
Traes_5AL_104BAD095,TraesCS5B02G414900,109: TraesCS5B02G414900.193: TraesCS5B02G414900.1,T2down
Traes_5AL_104BAD095,TraesCS5D02G420100,109: TraesCS5D02G420100.193: TraesCS5D02G420100.1,T2down
Traes_4DL_4972F5748,TraesCS4A02G045000,109: TraesCS4A02G045000.193: TraesCS4A02G045000.1,T2down
Traes_4DL_4972F5748,TraesCS4B02G260300,109: TraesCS4B02G260300.193: TraesCS4B02G260300.1,T2down
Traes_4DL_4972F5748,TraesCS4D02G260100,109: TraesCS4D02G260100.193: TraesCS4D02G260100.1,T2down
