Gene stable ID,GO term name,GO term definition,GO term accession,GO term evidence code,GO domain
TraesCS2A02G437500,vacuolar proton-transporting V-type ATPase complex,"A proton-transporting two-sector ATPase complex found in the vacuolar membrane, where it acts as a proton pump to mediate acidification of the vacuolar lumen.",GO:0016471,IEA,cellular_component
TraesCS2A02G437500,ion transport,"The directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",GO:0006811,IEA,biological_process
TraesCS2A02G437500,vacuolar proton-transporting V-type ATPase complex,"A proton-transporting two-sector ATPase complex found in the vacuolar membrane, where it acts as a proton pump to mediate acidification of the vacuolar lumen.",GO:0016471,IBA,cellular_component
TraesCS2A02G437600,cytidine to uridine editing,The conversion of a cytosine residue to uridine in an RNA molecule by deamination.,GO:0016554,IEA,biological_process
TraesCS2A02G446200,ubiquitin-protein transferase activity,"Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages.",GO:0004842,IEA,molecular_function
TraesCS2A02G446200,protein ubiquitination,The process in which one or more ubiquitin groups are added to a protein.,GO:0016567,IEA,biological_process
TraesCS2A02G446300,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS2A02G455700,,,,,
TraesCS2A02G455800,chloroplast fission,The division of a chloroplast within a cell to form two or more separate chloroplast compartments. This division occurs independently of mitosis.,GO:0010020,IEA,biological_process
TraesCS2A02G455800,chloroplast,"A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma.",GO:0009507,IEA,cellular_component
TraesCS2A02G455900,GTP binding,"Binding to GTP, guanosine triphosphate.",GO:0005525,IEA,molecular_function
TraesCS2A02G455900,GTPase activity,Catalysis of the reaction: GTP + H2O = GDP + phosphate.,GO:0003924,IEA,molecular_function
TraesCS2A02G456000,zinc ion binding,Binding to a zinc ion (Zn).,GO:0008270,IEA,molecular_function
TraesCS2A02G456000,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS2A02G492000,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced.",GO:0000398,IEA,biological_process
TraesCS2A02G492000,U12-type spliceosomal complex,"Any spliceosomal complex that forms during the splicing of a messenger RNA primary transcript to excise an intron; the series of U12-type spliceosomal complexes is involved in the splicing of the majority of introns that contain atypical AT-AC terminal dinucleotides, as well as other non-canonical introns. The entire splice site signal, not just the terminal dinucleotides, is involved in determining which spliceosome utilizes the site.",GO:0005689,IEA,cellular_component
TraesCS2A02G492100,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced.",GO:0000398,IEA,biological_process
TraesCS2A02G492100,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced.",GO:0000398,IBA,biological_process
TraesCS2A02G492100,U2 snRNP,"A ribonucleoprotein complex that contains small nuclear RNA U2, a heptameric ring of Sm proteins, as well as several proteins that are unique to the U2 snRNP, most of which remain associated with the U2 snRNA both while the U2 snRNP is free or assembled into a series of spliceosomal complexes.",GO:0005686,IBA,cellular_component
TraesCS2A02G492100,precatalytic spliceosome,"A spliceosomal complex that is formed by the recruitment of a preassembled U5-containing tri-snRNP to the prespliceosome. Although all 5 snRNPs are present, the precatalytic spliceosome is catalytically inactive. The precatalytic spliceosome includes many proteins in addition to those found in the associated snRNPs.",GO:0071011,IBA,cellular_component
TraesCS2A02G492100,U12-type spliceosomal complex,"Any spliceosomal complex that forms during the splicing of a messenger RNA primary transcript to excise an intron; the series of U12-type spliceosomal complexes is involved in the splicing of the majority of introns that contain atypical AT-AC terminal dinucleotides, as well as other non-canonical introns. The entire splice site signal, not just the terminal dinucleotides, is involved in determining which spliceosome utilizes the site.",GO:0005689,IBA,cellular_component
TraesCS2A02G495800,peptidase activity,Catalysis of the hydrolysis of a peptide bond. A peptide bond is a covalent bond formed when the carbon atom from the carboxyl group of one amino acid shares electrons with the nitrogen atom from the amino group of a second amino acid.,GO:0008233,IEA,molecular_function
TraesCS2A02G495800,metallopeptidase activity,"Catalysis of the hydrolysis of peptide bonds by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions.",GO:0008237,IEA,molecular_function
TraesCS2A02G495800,proteasome regulatory particle,"A multisubunit complex, which caps one or both ends of the proteasome core complex. This complex recognizes and unfolds ubiquitinated proteins, and translocates them to the proteasome core complex.",GO:0005838,IEA,cellular_component
TraesCS2A02G495800,proteasome complex,"A large multisubunit complex which catalyzes protein degradation, found in eukaryotes, archaea and some bacteria. In eukaryotes, this complex consists of the barrel shaped proteasome core complex and one or two associated proteins or complexes that act in regulating entry into or exit from the core.",GO:0000502,IEA,cellular_component
TraesCS2A02G495800,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS2A02G495800,proteasome-mediated ubiquitin-dependent protein catabolic process,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome.",GO:0043161,IBA,biological_process
TraesCS2A02G495800,proteasome complex,"A large multisubunit complex which catalyzes protein degradation, found in eukaryotes, archaea and some bacteria. In eukaryotes, this complex consists of the barrel shaped proteasome core complex and one or two associated proteins or complexes that act in regulating entry into or exit from the core.",GO:0000502,IBA,cellular_component
TraesCS2A02G495900,regulation of transcription by RNA polymerase II,"Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II.",GO:0006357,IEA,biological_process
TraesCS2A02G495900,transcription coregulator activity,"A transcription regulator activity that modulates the transcription of specific gene sets via binding to a DNA-bound DNA-binding transcription factor, either on its own or as part of a complex. Coregulators often act by altering chromatin structure and modifications. For example, one class of transcription coregulators modifies chromatin structure through covalent modification of histones. A second class remodels the conformation of chromatin in an ATP-dependent fashion. A third class modulates interactions of DNA-bound DNA-binding transcription factors with other transcription coregulators.",GO:0003712,IEA,molecular_function
TraesCS2A02G495900,mediator complex,"A protein complex that interacts with the carboxy-terminal domain of the largest subunit of RNA polymerase II and plays an active role in transducing the signal from a transcription factor to the transcriptional machinery. The mediator complex is required for activation of transcription of most protein-coding genes, but can also act as a transcriptional corepressor. The Saccharomyces complex contains several identifiable subcomplexes: a head domain comprising Srb2, -4, and -5, Med6, -8, and -11, and Rox3 proteins; a middle domain comprising Med1, -4, and -7, Nut1 and -2, Cse2, Rgr1, Soh1, and Srb7 proteins; a tail consisting of Gal11p, Med2p, Pgd1p, and Sin4p; and a regulatory subcomplex comprising Ssn2, -3, and -8, and Srb8 proteins. Metazoan mediator complexes have similar modular structures and include homologs of yeast Srb and Med proteins.",GO:0016592,IEA,cellular_component
TraesCS2A02G495900,nucleus,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",GO:0005634,IEA,cellular_component
TraesCS2A02G495900,regulation of transcription by RNA polymerase II,"Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II.",GO:0006357,IBA,biological_process
TraesCS2A02G495900,mediator complex,"A protein complex that interacts with the carboxy-terminal domain of the largest subunit of RNA polymerase II and plays an active role in transducing the signal from a transcription factor to the transcriptional machinery. The mediator complex is required for activation of transcription of most protein-coding genes, but can also act as a transcriptional corepressor. The Saccharomyces complex contains several identifiable subcomplexes: a head domain comprising Srb2, -4, and -5, Med6, -8, and -11, and Rox3 proteins; a middle domain comprising Med1, -4, and -7, Nut1 and -2, Cse2, Rgr1, Soh1, and Srb7 proteins; a tail consisting of Gal11p, Med2p, Pgd1p, and Sin4p; and a regulatory subcomplex comprising Ssn2, -3, and -8, and Srb8 proteins. Metazoan mediator complexes have similar modular structures and include homologs of yeast Srb and Med proteins.",GO:0016592,IBA,cellular_component
