Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
A03p057070.1_BraROA,-1,A03,,24755190,24755625,24755625
A03g503510.1_BraROA,1,A03,,11733927,11735974,11733927
A02p047170.1_BraROA,-1,A02,,29486810,29488346,29488346
A04g502940.1_BraROA,1,A04,,6560941,6561885,6560941
A01p000980.1_BraROA,-1,A01,,379600,381600,381600
A04p008560.1_BraROA,-1,A04,,8148872,8151094,8151094
A04g506160.1_BraROA,-1,A04,,12905505,12907357,12907357
A04g504080.1_BraROA,1,A04,,8537491,8537918,8537491
A08p024000.1_BraROA,1,A08,UDP-glucosyl transferase 73B2 [Source:Projected from Arabidopsis thaliana (AT4G34135) UniProtKB/Swiss-Prot;Acc:Q94C57],15699755,15703643,15699755
A09g517730.1_BraROA,-1,A09,,53356229,53356820,53356820
SC268g500020.1_BraROA,-1,JADBGQ010000116.1,,17345,19085,19085
A08p035730.1_BraROA,1,A08,,21065220,21073236,21065220
A07p000470.1_BraROA,-1,A07,,677347,678791,678791
A04p002850.1_BraROA,1,A04,,1361740,1362207,1361740
A01g510650.1_BraROA,1,A01,,29360185,29363665,29360185
A09p055860.1_BraROA,1,A09,,47735007,47737430,47735007
A07p018240.1_BraROA,1,A07,,10956850,10958116,10956850
A07p026370.1_BraROA,1,A07,,15084247,15085397,15084247
A10p024380.1_BraROA,-1,A10,,15799298,15800918,15800918
A01p000410.1_BraROA,-1,A01,RSM2 [Source:Projected from Arabidopsis thaliana (AT4G39250) UniProtKB/TrEMBL;Acc:A0A178UXD0],153497,153924,153924
A09p077620.1_BraROA,-1,A09,,57615370,57617215,57617215
A09p055390.1_BraROA,-1,A09,,47403061,47404979,47404979
A10p021380.1_BraROA,1,A10,,14390707,14393463,14390707
A02p004130.1_BraROA,1,A02,,1821489,1822865,1821489
A08g504970.1_BraROA,-1,A08,,8168772,8169766,8169766
A09g501270.1_BraROA,1,A09,,4246153,4248222,4246153
A09p041100.1_BraROA,-1,A09,,23200359,23201584,23201584
A02g505440.1_BraROA,-1,A02,,16373365,16374978,16374978
A01p003260.1_BraROA,-1,A01,,1457953,1459800,1459800
A07p023950.1_BraROA,-1,A07,60S ribosomal protein L10a-2 [Source:Projected from Arabidopsis thaliana (AT2G27530) UniProtKB/Swiss-Prot;Acc:P59230],13817320,13818382,13818382
A03p060040.1_BraROA,-1,A03,,25994380,25996979,25996979
A09g502080.1_BraROA,1,A09,,7425884,7429525,7425884
A06p053210.1_BraROA,-1,A06,Auxin-responsive protein IAA32 [Source:Projected from Arabidopsis thaliana (AT2G01200) UniProtKB/Swiss-Prot;Acc:Q8RYC6],28097294,28098154,28098154
A04g503340.1_BraROA,-1,A04,,7373056,7374572,7374572
A09g507320.1_BraROA,-1,A09,,21430734,21432282,21432282
A01p055110.1_BraROA,-1,A01,,31335550,31339967,31339967
A09p027160.1_BraROA,-1,A09,,15332408,15334857,15334857
A09p048520.1_BraROA,-1,A09,,43174026,43175531,43175531
A05p007250.1_BraROA,-1,A05,,2915494,2917134,2917134
A05p050690.1_BraROA,1,A05,CHIP [Source:Projected from Arabidopsis thaliana (AT3G07370) UniProtKB/TrEMBL;Acc:A0A178VGJ7],29471086,29473955,29471086
A02g501790.1_BraROA,1,A02,,5755934,5758466,5755934
A09p014660.1_BraROA,-1,A09,,7697049,7698411,7698411
A02g501840.1_BraROA,-1,A02,,5824439,5825268,5825268
A09p031900.1_BraROA,1,A09,,19349940,19352030,19349940
A03p026670.1_BraROA,-1,A03,,11137382,11139164,11139164
A04p004610.1_BraROA,1,A04,,2354876,2355926,2354876
A05p033690.1_BraROA,-1,A05,,18937710,18938096,18938096
A09p053800.1_BraROA,1,A09,,46572800,46574772,46572800
A02p050490.1_BraROA,1,A02,,31149598,31151625,31149598
A03p067970.1_BraROA,-1,A03,Transcription factor bHLH85 [Source:Projected from Arabidopsis thaliana (AT4G33880) UniProtKB/Swiss-Prot;Acc:Q84WK0],29787766,29789525,29789525
A06p002270.1_BraROA,1,A06,,5259124,5260639,5259124
A08p007570.1_BraROA,1,A08,,4984891,4985513,4984891
A09p015280.1_BraROA,-1,A09,Tetraspanin-10 [Source:Projected from Arabidopsis thaliana (AT1G63260) UniProtKB/Swiss-Prot;Acc:F4I214],7951130,7953008,7953008
A05g501550.1_BraROA,-1,A05,,5546151,5546612,5546612
A02g509980.1_BraROA,-1,A02,,26660152,26663453,26663453
A09p001510.1_BraROA,-1,A09,stachyose synthase [Source:Projected from Arabidopsis thaliana (AT4G01970) TAIR;Acc:AT4G01970],1114127,1117040,1117040
A07p030200.1_BraROA,-1,A07,,16864794,16866005,16866005
A09g501510.1_BraROA,1,A09,,5378960,5380055,5378960
A09p010790.1_BraROA,1,A09,IDD1 [Source:Projected from Arabidopsis thaliana (AT5G66730) UniProtKB/TrEMBL;Acc:A0A178UMT2],5472440,5474263,5472440
A06g502710.1_BraROA,1,A06,,8821806,8824049,8821806
A10p021580.1_BraROA,-1,A10,,14468102,14470286,14470286
A02p024380.1_BraROA,-1,A02,,14879757,14880861,14880861
A03p025990.1_BraROA,1,A03,,10950320,10951477,10950320
A10p031650.1_BraROA,1,A10,,18874253,18878123,18874253
A03p025450.1_BraROA,-1,A03,,10708816,10709846,10709846
A10g507100.1_BraROA,-1,A10,,21714141,21714853,21714853
A09p080180.1_BraROA,-1,A09,,58806302,58812964,58812964
A08p040220.1_BraROA,1,A08,,22971443,22973572,22971443
A02p007890.1_BraROA,-1,A02,,3309002,3310514,3310514
A08p041800.1_BraROA,1,A08,,23551337,23553452,23551337
A06p028600.1_BraROA,-1,JADBGQ010000083.1,,14071,19263,19263
A04p001320.1_BraROA,1,A04,,645576,646100,645576
A09g515150.1_BraROA,1,A09,,45202346,45204048,45202346
A03p036910.1_BraROA,-1,A03,,15460903,15461490,15461490
A05g509630.1_BraROA,1,A05,,29209866,29212981,29209866
A10g502400.1_BraROA,-1,A10,,6571191,6571993,6571993
A05p036680.1_BraROA,-1,A05,,20816154,20817830,20817830
A01p010110.1_BraROA,-1,A01,,4920609,4921071,4921071
A04p008750.1_BraROA,-1,A04,,8045073,8045288,8045288
A01p052870.1_BraROA,-1,A01,,29628896,29629565,29629565
A01p016290.1_BraROA,-1,A01,,8053337,8054500,8054500
A04g503330.1_BraROA,-1,A04,,7363025,7367051,7367051
A05p021450.1_BraROA,-1,A05,,10201376,10204567,10204567
SC115g500010.1_BraROA,-1,JADBGQ010000015.1,,84766,93477,93477
A06g502980.1_BraROA,-1,A06,,9605983,9607267,9607267
A01g510630.1_BraROA,-1,A01,,29218074,29219053,29219053
A07p050970.1_BraROA,-1,A07,,27109451,27111075,27111075
A07p029650.1_BraROA,-1,A07,,16608868,16609193,16609193
A04g503300.1_BraROA,-1,A04,,7266947,7267722,7267722
A06p001420.1_BraROA,1,A06,,611881,614083,611881
A09p015080.1_BraROA,-1,A09,,7894276,7895341,7895341
A01g503830.1_BraROA,1,A01,,11556665,11557946,11556665
A06g509620.1_BraROA,-1,A06,,27951597,27952564,27952564
A01p001940.1_BraROA,1,A01,,889927,891611,889927
A10p031730.1_BraROA,-1,A10,,18903549,18904494,18904494
A04g505220.1_BraROA,1,A04,,11316777,11317158,11316777
A09p014190.1_BraROA,-1,A09,,7281030,7283025,7283025
A05p001550.1_BraROA,1,A05,,303014,307125,303014
A04p017710.1_BraROA,1,A04,"Ferredoxin-thioredoxin reductase, catalytic chain [Source:Projected from Arabidopsis thaliana (AT2G04700) UniProtKB/TrEMBL;Acc:A0A178VTW5]",10731200,10732965,10731200
A01g508940.1_BraROA,-1,A01,,24217326,24217620,24217620
A04p023680.1_BraROA,-1,A04,LysM domain receptor-like kinase 4 [Source:Projected from Arabidopsis thaliana (AT2G23770) UniProtKB/Swiss-Prot;Acc:O64825],14377755,14379563,14379563
A09p064250.1_BraROA,-1,A09,,51846652,51848047,51848047
A05p036380.1_BraROA,1,A05,,20602801,20606159,20602801
A05g502580.1_BraROA,-1,A05,,8121447,8121862,8121862
A09p026090.1_BraROA,1,A09,,14873086,14873888,14873086
A05p027310.1_BraROA,-1,JADBGQ010000121.1,,44057,47129,47129
A10p000980.1_BraROA,1,A10,ARV1 family protein [Source:Projected from Arabidopsis thaliana (AT1G01020) UniProtKB/TrEMBL;Acc:Q5MK24],509674,511258,509674
A03p015080.1_BraROA,-1,A03,,5965764,5966321,5966321
A04g506060.1_BraROA,1,A04,,12584641,12586201,12584641
A07g500660.1_BraROA,1,A07,,1289365,1289647,1289365
A09g500300.1_BraROA,-1,A09,,991954,992722,992722
A04p032440.1_BraROA,1,A04,,18979224,18980258,18979224
A03p032700.1_BraROA,1,A03,,13837547,13837925,13837547
A08p014420.1_BraROA,1,A08,,9649021,9650837,9649021
A07p052050.1_BraROA,1,A07,,27526136,27532941,27526136
A09g518860.1_BraROA,1,A09,,57725487,57726847,57725487
A05g509590.1_BraROA,1,A05,,29188164,29188480,29188164
A01p015770.1_BraROA,-1,A01,,7727841,7733123,7733123
A09g508960.1_BraROA,1,A09,,25119595,25120080,25119595
A01p025440.1_BraROA,-1,A01,,20099620,20105233,20105233
A05p013200.1_BraROA,-1,A05,,5750834,5754683,5754683
A10p001470.1_BraROA,1,A10,Probable beta-D-xylosidase 2 [Source:Projected from Arabidopsis thaliana (AT1G02640) UniProtKB/Swiss-Prot;Acc:Q94KD8],774190,777502,774190
A01p035050.1_BraROA,1,A01,,23338953,23340473,23338953
A03p031970.1_BraROA,-1,A03,,13523432,13525553,13525553
A08g508360.1_BraROA,-1,A08,,15265153,15270189,15270189
A01p044910.1_BraROA,-1,A01,AHP1 [Source:Projected from Arabidopsis thaliana (AT3G21510) UniProtKB/TrEMBL;Acc:A0A178V856],24060774,24061915,24061915
A09g501770.1_BraROA,-1,A09,,6484438,6486126,6486126
A07p015470.1_BraROA,1,A07,,9582973,9586089,9582973
A08p019150.1_BraROA,-1,A08,,13100960,13103068,13103068
A06p001900.1_BraROA,1,JADBGQ010000132.1,,7688,7876,7688
A09p018170.1_BraROA,1,A09,,9483546,9485273,9483546
A02p042720.1_BraROA,-1,A02,,26808024,26808581,26808581
A02p043860.1_BraROA,-1,A02,,27623845,27627048,27627048
A02p042520.1_BraROA,1,A02,,26707182,26707879,26707182
A08p035650.1_BraROA,1,A08,,21036406,21040988,21036406
A06p037230.1_BraROA,-1,A06,,20138766,20139656,20139656
A08g501080.1_BraROA,-1,A08,,2630305,2631416,2631416
A01g503420.1_BraROA,1,A01,,10795495,10795893,10795495
A01p039030.1_BraROA,1,A01,ZCW7 protein [Source:Projected from Arabidopsis thaliana (AT1G59600) UniProtKB/TrEMBL;Acc:Q9SLT8],14894055,14896143,14894055
A05p016680.1_BraROA,1,A05,,7429546,7431070,7429546
A05p055520.1_BraROA,-1,A05,,32816639,32817454,32817454
A05p016410.1_BraROA,1,A05,,7300719,7301054,7300719
A04p002900.1_BraROA,1,A04,,1384963,1385588,1384963
A03p006480.1_BraROA,1,A03,,2737430,2738883,2737430
A02p014950.1_BraROA,-1,A02,,6642246,6643750,6643750
A09p016460.1_BraROA,-1,A09,,8634939,8636879,8636879
A09p052290.1_BraROA,1,A09,,45862621,45863557,45862621
A04g507100.1_BraROA,1,A04,,16955751,16958432,16955751
A04p041300.1_BraROA,-1,A04,EMB3117 [Source:Projected from Arabidopsis thaliana (AT2G47940) UniProtKB/TrEMBL;Acc:A0A178VUR8],23266769,23270296,23270296
A02p017310.1_BraROA,-1,A02,,7804243,7804526,7804526
A09p056370.1_BraROA,1,A09,,47956519,47958129,47956519
A09p013910.1_BraROA,-1,A09,,7200460,7201158,7201158
A02p028670.1_BraROA,-1,A02,,14460933,14461657,14461657
A09g504410.1_BraROA,-1,A09,,13575025,13582600,13582600
A07p010630.1_BraROA,-1,A07,,6687924,6690195,6690195
A05g504280.1_BraROA,1,A05,,11826408,11828236,11826408
A07g507840.1_BraROA,-1,A07,,21770771,21777223,21777223
A01p009570.1_BraROA,-1,A01,,4613663,4635389,4635389
A06p047220.1_BraROA,1,A06,Peptidyl-prolyl cis-trans isomerase FKBP65 [Source:Projected from Arabidopsis thaliana (AT5G48570) UniProtKB/Swiss-Prot;Acc:Q9FJL3],25103923,25106718,25103923
A08p013250.1_BraROA,1,A08,,8321851,8323490,8321851
A09p049650.1_BraROA,-1,A09,,43787433,43800770,43800770
A03p043960.1_BraROA,-1,A03,,18388042,18390202,18390202
A02g506100.1_BraROA,-1,A02,,17505195,17505688,17505688
A05p046940.1_BraROA,1,A05,,27791107,27792773,27791107
A02g503470.1_BraROA,1,A02,,11633736,11634141,11633736
A02p015030.1_BraROA,-1,A02,expansin A14 [Source:Projected from Arabidopsis thaliana (AT5G56320) TAIR;Acc:AT5G56320],6689144,6690517,6690517
A03p052670.1_BraROA,1,A03,,19975089,19975687,19975089
A10g500040.1_BraROA,1,A10,,118207,125184,118207
A02p004060.1_BraROA,-1,A02,,1495082,1496395,1496395
A03p011320.1_BraROA,-1,A03,,4559874,4561047,4561047
A06p024420.1_BraROA,-1,A06,,15481510,15485596,15485596
A07p046970.1_BraROA,-1,A07,"Enolase 1, chloroplastic [Source:Projected from Arabidopsis thaliana (AT1G74030) UniProtKB/Swiss-Prot;Acc:Q9C9C4]",25286888,25289127,25289127
A10p021390.1_BraROA,-1,A10,,14394777,14395992,14395992
A03p025510.1_BraROA,1,A03,,10734827,10750542,10734827
A05p052190.1_BraROA,-1,A05,,30264630,30266022,30266022
A10p001850.1_BraROA,-1,A10,,947911,955225,955225
A07p010400.1_BraROA,-1,A07,,6527246,6528891,6528891
A04p002430.1_BraROA,1,A04,,1185923,1193332,1185923
A09p047290.1_BraROA,1,A09,,41053369,41055365,41053369
A06g500320.1_BraROA,-1,A06,,1367298,1367645,1367645
A03p041930.1_BraROA,1,A03,,17548376,17550391,17548376
A10p013840.1_BraROA,-1,A10,,4510226,4516058,4516058
A05p045630.1_BraROA,1,A05,,27267610,27270328,27267610
A04g502180.1_BraROA,1,A04,,5283048,5286865,5283048
A03p016290.1_BraROA,1,A03,Protein SHORTAGE IN CHIASMATA 1 [Source:Projected from Arabidopsis thaliana (AT5G52290) UniProtKB/Swiss-Prot;Acc:F4KG50],6487005,6494983,6487005
A04p005750.1_BraROA,-1,A04,Dirigent protein 24 [Source:Projected from Arabidopsis thaliana (AT3G55230) UniProtKB/Swiss-Prot;Acc:Q9M3C8],3052254,3053192,3053192
A02g508410.1_BraROA,1,A02,,22809014,22809469,22809014
A02g509850.1_BraROA,-1,A02,,26340566,26341761,26341761
A06g509750.1_BraROA,-1,A06,,28631253,28633692,28633692
A07g505180.1_BraROA,1,A07,,11156548,11157460,11156548
A05p018410.1_BraROA,-1,A05,,8456565,8461945,8461945
A06g507820.1_BraROA,-1,A06,,21784930,21785797,21785797
A09p013300.1_BraROA,1,A09,,6827893,6829161,6827893
SC178g500110.1_BraROA,-1,JADBGQ010000048.1,,192246,192770,192770
A10g501400.1_BraROA,1,A10,,3982744,3983094,3982744
A09p001750.1_BraROA,1,A09,Sucrose synthase (Fragment) [Source:Projected from Arabidopsis thaliana (AT4G02280) UniProtKB/TrEMBL;Acc:W8Q6L8],1297352,1301222,1297352
A03p069070.1_BraROA,-1,A03,,30293025,30293474,30293474
A07p004250.1_BraROA,1,A07,Vacuolar protein sorting-associated protein 35A [Source:Projected from Arabidopsis thaliana (AT2G17790) UniProtKB/Swiss-Prot;Acc:Q7X659],2936586,2942058,2936586
A02g508230.1_BraROA,-1,A02,,22621041,22622895,22622895
A07g500600.1_BraROA,1,A07,,1227753,1228526,1227753
A10p008210.1_BraROA,-1,A10,,11233751,11233972,11233972
A09p052510.1_BraROA,-1,A09,formin homologue 4 [Source:Projected from Arabidopsis thaliana (AT1G24150) TAIR;Acc:AT1G24150],45956968,45959282,45959282
A03p065330.1_BraROA,-1,A03,,28810454,28812937,28812937
A03p060210.1_BraROA,1,A03,,26089703,26097272,26089703
A09p045560.1_BraROA,-1,A09,,39962471,39965926,39965926
A03p030670.1_BraROA,-1,A03,,12874498,12875903,12875903
A02p022330.1_BraROA,1,A02,,10619137,10622914,10619137
A09p018150.1_BraROA,-1,A09,,9471570,9472694,9472694
A09g515870.1_BraROA,-1,A09,,46831810,46832057,46832057
A05p004170.1_BraROA,-1,A05,,1595146,1596156,1596156
A09p007270.1_BraROA,-1,A09,,3839050,3843038,3843038
A02p053650.1_BraROA,1,A02,,32614850,32617369,32614850
A02p034230.1_BraROA,1,A02,,18578535,18579447,18578535
A03p019300.1_BraROA,1,A03,,7862508,7867101,7862508
A04p036180.1_BraROA,1,A04,,20608203,20609946,20608203
A08g503800.1_BraROA,1,A08,,6496464,6498253,6496464
A03p063300.1_BraROA,-1,A03,,27498349,27499760,27499760
A01p011610.1_BraROA,1,A01,,5616524,5619221,5616524
A10p033500.1_BraROA,1,A10,,19605156,19607472,19605156
A04p003080.1_BraROA,1,A04,,1508799,1510455,1508799
A06p055820.1_BraROA,1,A06,DNA polymerase eta [Source:Projected from Arabidopsis thaliana (AT5G44740) UniProtKB/Swiss-Prot;Acc:Q8H2D5],29109397,29112942,29109397
A06p039560.1_BraROA,-1,A06,,21331809,21333319,21333319
A05p020470.1_BraROA,1,A05,,9701159,9703164,9701159
A02p044570.1_BraROA,-1,A02,,28088129,28089080,28089080
A05g508880.1_BraROA,1,A05,,26398103,26399935,26398103
A07p011020.1_BraROA,1,A07,,6904547,6905029,6904547
A10p026080.1_BraROA,1,A10,,16628028,16629293,16628028
A01p011110.1_BraROA,1,A01,,5398473,5404242,5398473
A07g504370.1_BraROA,-1,A07,,8794617,8795107,8795107
A06p015670.1_BraROA,-1,A06,General transcription and DNA repair factor IIH subunit TFB4 [Source:Projected from Arabidopsis thaliana (AT1G18340) UniProtKB/Swiss-Prot;Acc:Q8LF41],7021232,7023228,7023228
A04p039920.1_BraROA,-1,A04,,22575862,22576225,22576225
A07p005650.1_BraROA,-1,A07,,2019828,2021301,2021301
A02g509290.1_BraROA,-1,A02,,24755896,24758450,24758450
A09p006950.1_BraROA,1,A09,,3643231,3645657,3643231
A08p042880.1_BraROA,1,A08,,23986207,23989496,23986207
A05p042880.1_BraROA,-1,A05,,25907523,25912102,25912102
A05p039920.1_BraROA,-1,A05,"Plastid division protein CDP1, chloroplastic [Source:Projected from Arabidopsis thaliana (AT3G19180) UniProtKB/Swiss-Prot;Acc:Q8VY16]",24400730,24405049,24405049
A06g503810.1_BraROA,-1,A06,,11784334,11784970,11784970
A09p006460.1_BraROA,1,A09,,3380280,3381518,3380280
A09p069880.1_BraROA,1,A09,Transmembrane 9 superfamily member 10 [Source:Projected from Arabidopsis thaliana (AT2G24170) UniProtKB/Swiss-Prot;Acc:Q8RWW1],54352970,54355654,54352970
A04p003740.1_BraROA,1,A04,NAGK [Source:Projected from Arabidopsis thaliana (AT3G57560) UniProtKB/TrEMBL;Acc:A0A178V7F4],1866964,1867998,1866964
A07g508160.1_BraROA,1,A07,,22543388,22544793,22543388
A02g504750.1_BraROA,-1,A02,,15161413,15163268,15163268
A08p032470.1_BraROA,-1,A08,,19637493,19638476,19638476
A02p003750.1_BraROA,-1,A02,,1624901,1627405,1627405
A03p047360.1_BraROA,-1,A03,"tRNase Z TRZ2, chloroplastic [Source:Projected from Arabidopsis thaliana (AT2G04530) UniProtKB/Swiss-Prot;Acc:Q8L633]",22445124,22446644,22446644
A01p052720.1_BraROA,-1,A01,,29562510,29562776,29562776
A06p025380.1_BraROA,-1,A06,,14834199,14834811,14834811
A08p044050.1_BraROA,1,A08,,24417319,24419335,24417319
A07p048940.1_BraROA,1,A07,,26055825,26056133,26055825
A05p025230.1_BraROA,-1,A05,,12298599,12303893,12303893
A09p064350.1_BraROA,-1,A09,,51893461,51894831,51894831
A04g502050.1_BraROA,-1,A04,,5024013,5025617,5025617
A02g508780.1_BraROA,-1,A02,,23585398,23586260,23586260
A01g505990.1_BraROA,-1,A01,,17660537,17661812,17661812
A07g500620.1_BraROA,-1,A07,,1257197,1257430,1257430
A03p041130.1_BraROA,1,A03,"Cytochrome P450, family 72, subfamily A, polypeptide 9 [Source:Projected from Arabidopsis thaliana (AT3G14630) UniProtKB/TrEMBL;Acc:A0A1I9LTL1]",17164652,17172867,17164652
A04p022570.1_BraROA,-1,A04,,13608919,13611939,13611939
A08p016400.1_BraROA,-1,A08,,10648495,10650398,10650398
A09g502310.1_BraROA,-1,A09,,7920540,7922396,7922396
A01p055900.1_BraROA,-1,A01,,31658606,31659345,31659345
A06p016730.1_BraROA,-1,A06,,7497026,7499452,7499452
A09p041660.1_BraROA,-1,A09,,23581447,23583024,23583024
A07p025480.1_BraROA,-1,A07,,14662334,14663804,14663804
A06p055940.1_BraROA,1,A06,,29179428,29180580,29179428
A01p020930.1_BraROA,1,A01,,10212262,10215963,10212262
A07p045660.1_BraROA,1,A07,,24754837,24758956,24754837
A09g511910.1_BraROA,1,A09,,35185328,35186558,35185328
A02p021310.1_BraROA,1,A02,,10078527,10080184,10078527
A03p013150.1_BraROA,-1,A03,,5150588,5154176,5154176
SC295g500010.1_BraROA,-1,JADBGQ010000141.1,,6827,7363,7363
A01p003420.1_BraROA,-1,A01,CPK5 [Source:Projected from Arabidopsis thaliana (AT4G35310) UniProtKB/TrEMBL;Acc:A0A178V3J8],1512323,1514940,1514940
A02p054600.1_BraROA,-1,A02,,33136505,33139766,33139766
A07p037610.1_BraROA,1,A07,,20099652,20106410,20099652
A01p015620.1_BraROA,-1,A01,,7632555,7634722,7634722
A10p010740.1_BraROA,1,A10,,6764313,6766544,6764313
A03p026830.1_BraROA,-1,A03,,11185758,11193967,11193967
A03p026480.1_BraROA,1,A03,,11079716,11080320,11079716
A05g503550.1_BraROA,1,A05,,10304567,10305072,10304567
A06p008260.1_BraROA,1,A06,Transcription factor BPE [Source:Projected from Arabidopsis thaliana (AT1G59640) UniProtKB/Swiss-Prot;Acc:Q0JXE7],2850658,2852181,2850658
A08p005880.1_BraROA,-1,A08,,3394423,3397267,3397267
A10p019130.1_BraROA,1,A10,,13193010,13196355,13193010
A06p050340.1_BraROA,1,A06,,26495693,26497515,26495693
A06p004890.1_BraROA,1,A06,,1369164,1371291,1369164
A07p013430.1_BraROA,1,A07,,7489799,7491013,7489799
SC117g500170.1_BraROA,1,JADBGQ010000016.1,,473769,474293,473769
A08p011320.1_BraROA,1,JADBGQ010000108.1,,23853,24126,23853
A10p030530.1_BraROA,-1,A10,,18437840,18440267,18440267
A06p046480.1_BraROA,1,A06,,24862555,24865860,24862555
A04g500160.1_BraROA,-1,A04,,779867,780394,780394
A01p017540.1_BraROA,1,A01,,8581965,8582998,8581965
A06g508160.1_BraROA,-1,A06,,22992392,22993552,22993552
A09p008710.1_BraROA,1,A09,,4495263,4497147,4495263
A04g503240.1_BraROA,-1,A04,,7092127,7093716,7093716
A09p082840.1_BraROA,-1,A09,Wee1-like protein kinase [Source:Projected from Arabidopsis thaliana (AT1G02970) UniProtKB/Swiss-Prot;Acc:Q8L4H0],59836049,59838552,59838552
A08g503510.1_BraROA,-1,A08,,6343207,6345229,6345229
A09p002040.1_BraROA,-1,A09,,1502972,1504261,1504261
A05p016100.1_BraROA,1,A05,,7167305,7169345,7167305
A04g505570.1_BraROA,-1,A04,,11784151,11784819,11784819
A07p041740.1_BraROA,-1,A07,,22500025,22502472,22502472
A02p015730.1_BraROA,-1,A02,,6951776,6953654,6953654
A01g504290.1_BraROA,1,A01,,13203454,13204401,13203454
A09p081830.1_BraROA,1,A09,,59454421,59456251,59454421
A08p018000.1_BraROA,-1,A08,,12503335,12504538,12504538
A10g502470.1_BraROA,-1,A10,,6776951,6780599,6780599
A03p021600.1_BraROA,-1,A03,,9201135,9203402,9203402
A08p029910.1_BraROA,1,A08,,18414176,18415231,18414176
A04p018680.1_BraROA,-1,A04,,11203493,11205285,11205285
A06p036650.1_BraROA,-1,A06,,19854570,19855562,19855562
A03p002140.1_BraROA,1,A03,,1015294,1016049,1015294
A10p027410.1_BraROA,-1,A10,,17248916,17251409,17251409
A04p009050.1_BraROA,1,A04,Protein gamma response 1 [Source:Projected from Arabidopsis thaliana (AT3G52115) UniProtKB/Swiss-Prot;Acc:Q9ZRT1],7903025,7905163,7903025
A01p039680.1_BraROA,-1,A01,,14195038,14196592,14196592
A04p006330.1_BraROA,-1,A04,,3384144,3386479,3386479
A02p043890.1_BraROA,1,A02,Protein TPLATE [Source:Projected from Arabidopsis thaliana (AT3G01780) UniProtKB/Swiss-Prot;Acc:F4J8D3],27672079,27675999,27672079
A01g501690.1_BraROA,-1,A01,,6088696,6089400,6089400
A06p007940.1_BraROA,-1,A06,,2754978,2760876,2760876
A03p021530.1_BraROA,-1,A03,,9173761,9174462,9174462
A04p023340.1_BraROA,-1,A04,,14148531,14151669,14151669
A09p063880.1_BraROA,1,A09,,51679899,51685908,51679899
A06p037130.1_BraROA,1,A06,BRIZ1 [Source:Projected from Arabidopsis thaliana (AT2G42160) UniProtKB/TrEMBL;Acc:E5KGE0],20107197,20109675,20107197
